STATION,STATION_NAME,DATE,DLY-CLDD-BASE45,DLY-CLDD-BASE50,DLY-CLDD-BASE55,DLY-CLDD-BASE57,DLY-CLDD-BASE60,DLY-CLDD-NORMAL,DLY-CLDD-BASE70,DLY-CLDD-BASE72,DLY-HTDD-BASE40,DLY-HTDD-BASE45,DLY-HTDD-BASE50,DLY-HTDD-BASE55,DLY-HTDD-BASE57,DLY-HTDD-BASE60,DLY-HTDD-NORMAL,DLY-PRCP-25PCTL,DLY-SNWD-25PCTL,DLY-SNOW-25PCTL,DLY-PRCP-50PCTL,DLY-SNWD-50PCTL,DLY-SNOW-50PCTL,DLY-PRCP-75PCTL,DLY-SNWD-75PCTL,DLY-SNOW-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100316,2,1,-7777,-7777,-7777,-7777,0,0,2,5,9,13,15,18,23,0.05,-666,-66.6,0.18,-666,-66.6,0.48,-666,-66.6,2.09,2.7,8.83,18.9,353,222,86,34,99,3,54,28,57,34,2,18,9,42.3,14.5,49.5,35.0,8.3,6.0,9.7,7.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100317,2,1,-7777,-7777,-7777,-7777,0,0,2,5,8,13,15,17,22,0.05,-666,-66.6,0.18,-666,-66.6,0.49,-666,-66.6,2.24,2.8,8.98,19.0,354,223,87,34,95,3,51,27,55,32,1,17,8,42.6,14.6,49.9,35.3,8.3,6.0,9.7,7.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100318,2,1,-7777,-7777,-7777,-7777,0,0,2,4,8,12,14,17,22,0.05,-666,-66.6,0.18,-666,-66.6,0.49,-666,-66.6,2.38,2.9,9.12,19.1,355,223,88,35,90,2,49,25,53,31,1,16,8,42.9,14.6,50.2,35.6,8.3,6.0,9.7,7.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100319,2,1,-7777,-7777,-7777,-7777,0,0,2,4,8,12,14,17,22,0.05,-666,-66.6,0.18,-666,-66.6,0.50,-666,-66.6,2.53,3.0,9.27,19.2,357,224,89,35,86,2,46,23,51,30,1,16,8,43.2,14.7,50.6,35.9,8.3,6.0,9.7,7.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100320,3,1,-7777,-7777,-7777,-7777,0,0,2,4,7,12,14,17,21,0.05,-666,-66.6,0.18,-666,-66.6,0.50,-666,-66.6,2.68,3.1,9.42,19.3,358,224,90,36,82,2,43,22,49,28,1,15,7,43.6,14.7,50.9,36.2,8.3,6.0,9.7,7.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100321,3,1,-7777,-7777,-7777,-7777,0,0,1,4,7,11,13,16,21,0.05,-666,-66.6,0.18,-666,-66.6,0.50,-666,-66.6,2.83,3.2,9.57,19.4,359,225,90,36,77,2,41,20,47,27,1,14,7,43.9,14.8,51.3,36.5,8.3,6.0,9.8,7.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100322,3,1,-7777,-7777,-7777,-7777,0,-7777,1,4,7,11,13,16,21,0.05,-666,-66.6,0.18,-666,-66.6,0.50,-666,-66.6,2.98,3.3,9.72,19.5,360,225,91,37,73,1,38,19,45,26,1,14,7,44.2,14.9,51.7,36.8,8.2,6.0,9.8,7.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100323,3,1,1,-7777,-7777,-7777,-7777,-7777,1,3,7,11,13,16,20,0.05,-666,-66.6,0.18,-666,-66.6,0.50,-666,-66.6,3.14,3.4,9.88,19.6,360,225,91,37,68,1,36,18,42,24,1,13,6,44.6,14.9,52.0,37.1,8.2,6.0,9.8,7.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100324,3,1,1,-7777,-7777,-7777,-7777,-7777,1,3,6,11,12,15,20,0.05,-666,-66.6,0.18,-666,-66.6,0.51,-666,-66.6,3.29,3.4,10.03,19.6,361,224,91,37,64,1,33,16,40,23,1,12,6,44.9,15.0,52.4,37.4,8.2,6.0,9.8,7.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100325,3,1,1,-7777,-7777,-7777,-7777,-7777,1,3,6,10,12,15,20,0.05,-666,-66.6,0.18,-666,-66.6,0.51,-666,-66.6,3.44,3.5,10.18,19.7,363,225,91,38,60,1,31,15,38,21,1,11,5,45.3,15.0,52.8,37.8,8.2,6.0,9.7,7.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100326,3,2,1,-7777,-7777,-7777,-7777,-7777,1,3,6,10,12,15,19,0.05,-666,-66.6,0.18,-666,-66.6,0.51,-666,-66.6,3.59,3.6,10.33,19.8,365,226,92,38,56,1,29,14,36,20,1,11,5,45.6,15.1,53.2,38.1,8.1,6.0,9.7,7.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100327,4,2,1,-7777,-7777,-7777,-7777,-7777,1,2,6,10,11,14,19,0.05,-666,-66.6,0.18,-666,-66.6,0.51,-666,-66.6,3.75,3.7,10.49,19.9,367,227,92,38,52,0,27,12,35,19,1,10,5,46.0,15.2,53.6,38.4,8.1,6.0,9.7,7.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100328,4,2,1,-7777,-7777,-7777,-7777,-7777,1,2,5,9,11,14,19,0.05,-666,-66.6,0.18,-666,-66.6,0.51,-666,-66.6,3.90,3.7,10.64,19.9,368,228,93,39,48,0,25,11,33,18,1,10,4,46.4,15.2,54.0,38.7,8.1,6.0,9.7,7.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100329,4,2,1,-7777,-7777,-7777,-7777,-7777,1,2,5,9,11,14,18,0.05,-666,-66.6,0.18,-666,-66.6,0.51,-666,-66.6,4.05,3.8,10.79,20.0,370,229,93,39,45,0,23,10,31,17,1,9,4,46.7,15.3,54.4,39.1,8.0,6.0,9.7,7.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100330,4,2,1,1,-7777,-7777,-7777,-7777,1,2,5,9,10,13,18,0.05,-666,-66.6,0.18,-666,-66.6,0.51,-666,-66.6,4.21,3.9,10.95,20.1,372,229,94,40,42,0,21,9,30,16,0,9,4,47.1,15.4,54.8,39.4,8.0,6.0,9.7,7.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100331,4,2,1,1,-7777,-7777,-7777,-7777,1,2,5,8,10,13,18,0.05,-666,-66.6,0.17,-666,-66.6,0.51,-666,-66.6,4.36,3.9,11.10,20.1,373,229,94,40,39,0,19,8,28,15,0,8,4,47.5,15.4,55.2,39.7,8.0,6.0,9.7,7.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100401,5,2,1,1,-7777,-7777,-7777,-7777,1,2,5,8,10,13,17,0.05,-666,-66.6,0.17,-666,-66.6,0.50,-666,-66.6,0.16,0.1,11.26,20.2,374,230,94,41,36,0,18,8,26,14,0,8,4,47.8,15.5,55.6,40.1,8.0,6.0,9.7,7.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100402,5,3,1,1,-7777,-7777,-7777,-7777,1,2,4,8,10,12,17,0.05,-666,-66.6,0.17,-666,-66.6,0.50,-666,-66.6,0.32,0.1,11.42,20.2,375,230,94,41,34,0,17,7,25,13,0,7,3,48.2,15.6,56.0,40.4,8.0,6.0,9.8,7.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100403,5,3,1,1,1,-7777,-7777,-7777,1,2,4,8,9,12,17,0.05,-666,-66.6,0.17,-666,-66.6,0.50,-666,-66.6,0.48,0.1,11.58,20.2,376,230,94,41,32,0,15,7,24,12,0,7,3,48.6,15.6,56.4,40.7,8.0,6.1,9.8,7.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100404,6,3,1,1,1,-7777,-7777,-7777,-7777,2,4,7,9,12,16,0.05,-666,-66.6,0.17,-666,-66.6,0.50,-666,-66.6,0.64,0.2,11.74,20.3,377,230,93,41,29,0,14,6,22,11,0,6,3,48.9,15.7,56.8,41.1,8.0,6.1,9.8,7.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100405,6,3,1,1,1,-7777,-7777,-7777,-7777,1,4,7,9,11,16,0.05,-666,-66.6,0.17,-666,-66.6,0.49,-666,-66.6,0.80,0.2,11.90,20.3,378,231,93,40,27,0,13,6,21,11,0,6,3,49.3,15.8,57.2,41.4,8.0,6.1,9.8,7.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100406,6,3,1,1,1,-7777,-7777,-7777,-7777,1,3,7,8,11,16,0.05,-666,-66.6,0.17,-666,-66.6,0.49,-666,-66.6,0.95,0.2,12.05,20.3,378,232,93,40,26,0,13,6,20,10,0,6,3,49.7,15.8,57.6,41.7,7.9,6.1,9.8,7.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100407,6,3,1,1,1,-7777,-7777,-7777,-7777,1,3,6,8,10,15,0.05,-666,-66.6,0.17,-666,-66.6,0.49,-666,-66.6,1.11,0.3,12.21,20.4,379,233,93,40,24,0,12,5,19,9,0,5,2,50.0,15.9,58.0,42.1,7.9,6.1,9.8,6.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100408,6,3,1,1,1,-7777,-7777,-7777,-7777,1,3,6,8,10,15,0.05,-666,-66.6,0.17,-666,-66.6,0.48,-666,-66.6,1.26,0.3,12.36,20.4,380,234,92,39,23,0,11,5,18,9,0,5,2,50.4,16.0,58.4,42.4,7.9,6.2,9.8,6.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100409,7,3,1,1,1,-7777,-7777,-7777,-7777,1,3,6,7,10,14,0.05,-666,-66.6,0.17,-666,-66.6,0.48,-666,-66.6,1.42,0.3,12.52,20.4,380,235,92,39,21,0,10,4,17,8,0,5,2,50.8,16.0,58.8,42.8,7.9,6.2,9.8,6.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100410,7,4,2,1,1,-7777,-7777,-7777,-7777,1,2,5,7,10,14,0.05,-666,-66.6,0.17,-666,-66.6,0.47,-666,-66.6,1.59,0.4,12.69,20.5,381,235,92,39,19,0,9,4,16,7,0,4,2,51.1,16.1,59.2,43.1,7.9,6.2,9.8,6.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100411,7,4,2,1,1,-7777,-7777,-7777,-7777,1,2,5,7,9,14,0.05,-666,-66.6,0.18,-666,-66.6,0.47,-666,-66.6,1.75,0.4,12.85,20.5,381,235,91,39,17,0,8,4,14,7,0,4,2,51.5,16.2,59.6,43.4,7.9,6.2,9.9,6.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100412,8,4,2,1,1,-7777,-7777,-7777,-7777,1,2,5,7,9,13,0.05,-666,-66.6,0.18,-666,-66.6,0.47,-666,-66.6,1.91,0.4,13.01,20.5,381,236,91,39,16,0,8,3,13,6,0,3,2,51.9,16.2,60.0,43.7,7.8,6.2,9.9,6.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100413,8,4,2,1,1,-7777,-7777,-7777,-7777,1,2,5,6,9,13,0.05,-666,-66.6,0.18,-666,-66.6,0.47,-666,-66.6,2.07,0.4,13.17,20.5,380,236,91,39,14,0,7,3,12,6,0,3,1,52.2,16.3,60.4,44.1,7.8,6.3,9.9,6.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100414,8,4,2,2,1,-7777,-7777,-7777,-7777,1,2,5,6,8,13,0.05,-666,-66.6,0.18,-666,-66.6,0.47,-666,-66.6,2.23,0.5,13.33,20.6,380,236,90,39,13,0,6,3,11,5,0,3,1,52.6,16.4,60.8,44.4,7.8,6.3,9.8,6.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100415,8,5,2,2,1,-7777,-7777,-7777,-7777,-7777,2,4,6,8,12,0.05,-666,-66.6,0.18,-666,-66.6,0.46,-666,-66.6,2.38,0.5,13.48,20.6,380,236,90,39,11,0,5,2,10,5,0,3,1,52.9,16.4,61.2,44.7,7.7,6.3,9.8,6.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100416,9,5,2,2,1,-7777,-7777,-7777,-7777,-7777,1,4,5,8,12,0.05,-666,-66.6,0.18,-666,-66.6,0.46,-666,-66.6,2.52,0.5,13.62,20.6,379,236,89,38,10,0,5,2,10,4,0,2,1,53.3,16.5,61.5,45.0,7.7,6.3,9.8,6.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100417,9,5,2,2,1,-7777,-7777,-7777,-7777,-7777,1,4,5,7,12,0.05,-666,-66.6,0.18,-666,-66.6,0.46,-666,-66.6,2.67,0.5,13.77,20.6,378,234,88,38,9,0,4,2,9,4,0,2,1,53.6,16.6,61.9,45.4,7.6,6.3,9.7,6.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100418,9,5,2,2,1,-7777,-7777,-7777,-7777,-7777,1,4,5,7,11,0.05,-666,-66.6,0.18,-666,-66.6,0.46,-666,-66.6,2.81,0.5,13.91,20.6,377,233,88,38,8,0,4,2,9,3,0,2,1,54.0,16.6,62.3,45.7,7.6,6.3,9.6,6.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100419,10,5,3,2,1,-7777,-7777,-7777,-7777,-7777,1,3,5,7,11,0.05,-666,-66.6,0.18,-666,-66.6,0.46,-666,-66.6,2.96,0.6,14.06,20.7,375,233,88,38,7,0,4,2,8,3,0,2,1,54.3,16.7,62.6,46.0,7.5,6.3,9.6,6.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100420,10,6,3,2,1,-7777,-7777,-7777,-7777,-7777,1,3,4,7,11,0.05,-666,-66.6,0.18,-666,-66.6,0.46,-666,-66.6,3.10,0.6,14.20,20.7,374,232,88,38,6,0,3,2,7,3,0,2,1,54.7,16.7,63.0,46.3,7.4,6.3,9.5,6.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100421,10,6,3,2,1,-7777,-7777,-7777,-7777,-7777,1,3,4,6,10,0.05,-666,-66.6,0.18,-666,-66.6,0.46,-666,-66.6,3.24,0.6,14.34,20.7,374,232,88,38,6,0,3,2,7,2,0,1,1,55.0,16.8,63.4,46.6,7.4,6.3,9.5,6.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100422,10,6,3,2,1,1,-7777,-7777,-7777,-7777,1,3,4,6,10,0.05,-666,-66.6,0.18,-666,-66.6,0.47,-666,-66.6,3.38,0.6,14.48,20.7,373,232,88,38,5,0,3,2,6,2,0,1,1,55.3,16.8,63.7,46.9,7.4,6.3,9.5,6.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100423,11,6,3,2,1,1,-7777,-7777,-7777,-7777,1,3,4,6,10,0.05,-666,-66.6,0.18,-666,-66.6,0.47,-666,-66.6,3.52,0.6,14.62,20.7,372,233,88,38,5,0,3,1,6,2,0,1,0,55.6,16.9,64.1,47.2,7.3,6.3,9.4,6.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100424,11,7,3,2,1,1,-7777,-7777,-7777,-7777,1,2,4,5,10,0.05,-666,-66.6,0.18,-666,-66.6,0.47,-666,-66.6,3.66,0.6,14.76,20.7,371,232,89,38,4,0,3,1,5,2,0,1,0,56.0,16.9,64.4,47.5,7.3,6.3,9.4,6.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100425,11,7,4,3,1,1,-7777,-7777,-7777,-7777,1,2,3,5,9,0.05,-666,-66.6,0.18,-666,-66.6,0.47,-666,-66.6,3.80,0.6,14.90,20.7,369,231,89,38,4,0,2,1,4,2,0,1,0,56.3,16.9,64.7,47.8,7.2,6.3,9.3,6.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100426,12,7,4,3,2,1,-7777,-7777,-7777,-7777,1,2,3,5,9,0.05,-666,-66.6,0.18,-666,-66.6,0.48,-666,-66.6,3.94,0.6,15.04,20.7,368,231,89,37,3,0,2,1,4,1,0,1,0,56.6,17.0,65.1,48.1,7.2,6.3,9.3,6.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100427,12,7,4,3,2,1,-7777,-7777,-7777,-7777,-7777,2,3,5,9,0.05,-666,-66.6,0.18,-666,-66.6,0.48,-666,-66.6,4.08,0.6,15.18,20.7,367,230,88,37,3,0,2,1,4,1,0,1,0,56.9,17.0,65.4,48.4,7.1,6.3,9.2,6.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100428,12,8,4,3,2,1,-7777,-7777,-7777,-7777,-7777,2,3,4,8,0.05,-666,-66.6,0.18,-666,-66.6,0.48,-666,-66.6,4.23,0.6,15.33,20.7,365,230,88,37,3,0,2,1,3,1,0,1,0,57.2,17.0,65.7,48.7,7.0,6.3,9.1,5.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100429,13,8,4,3,2,1,-7777,-7777,-7777,-7777,-7777,2,2,4,8,0.05,-666,-66.6,0.18,-666,-66.6,0.48,-666,-66.6,4.37,0.6,15.47,20.7,364,230,88,36,2,0,1,1,3,1,0,1,0,57.5,17.0,66.0,49.0,7.0,6.3,9.1,5.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100430,13,8,4,3,2,1,-7777,-7777,-7777,-7777,-7777,1,2,4,8,0.05,-666,-66.6,0.18,-666,-66.6,0.48,-666,-66.6,4.50,0.6,15.60,20.7,363,230,88,36,2,0,1,1,3,1,0,0,0,57.8,17.1,66.3,49.3,6.9,6.3,9.0,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100501,13,8,4,3,2,1,-7777,-7777,-7777,-7777,-7777,1,2,4,8,0.05,-666,-66.6,0.18,-666,-66.6,0.48,-666,-66.6,0.12,0.0,15.72,20.7,363,230,88,36,-9999,0,-9999,-9999,-9999,-9999,0,0,0,58.1,17.1,66.7,49.6,6.9,6.3,9.0,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100502,13,9,5,3,2,1,-7777,-7777,0,-7777,-7777,1,2,3,7,0.05,-666,-66.6,0.18,-666,-66.6,0.49,-666,-66.6,0.24,0.0,15.84,20.7,362,230,89,36,-9999,0,-9999,0,-9999,-9999,0,0,0,58.4,17.1,67.0,49.9,6.9,6.3,9.0,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100503,14,9,5,3,2,1,-7777,-7777,0,-7777,-7777,1,2,3,7,0.05,-666,-66.6,0.18,-666,-66.6,0.49,-666,-66.6,0.37,0.0,15.97,20.7,360,230,89,36,-9999,0,-9999,0,-9999,0,0,0,0,58.7,17.1,67.2,50.1,6.8,6.3,8.9,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100504,14,9,5,4,2,1,-7777,-7777,0,-7777,-7777,1,2,3,7,0.05,-666,-66.6,0.18,-666,-66.6,0.50,-666,-66.6,0.50,0.0,16.10,20.7,359,230,89,37,-9999,0,0,0,-9999,0,0,0,0,59.0,17.1,67.5,50.4,6.8,6.3,8.9,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100505,14,9,5,4,2,1,-7777,-7777,0,-7777,-7777,1,2,3,7,0.05,-666,-66.6,0.18,-666,-66.6,0.50,-666,-66.6,0.63,0.0,16.23,20.7,359,229,90,37,-9999,0,0,0,-9999,0,0,0,0,59.3,17.1,67.8,50.7,6.8,6.3,8.9,5.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100506,15,10,5,4,2,1,-7777,-7777,0,-7777,-7777,1,1,3,6,0.05,-9999,-66.6,0.18,-9999,-66.6,0.51,-9999,-66.6,0.76,0.0,16.36,20.7,358,229,91,37,0,0,0,0,-9999,0,0,0,0,59.6,17.1,68.1,51.0,6.7,6.3,8.8,5.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100507,15,10,6,4,2,1,-7777,-7777,0,-7777,-7777,1,1,3,6,0.05,-9999,-66.6,0.18,-9999,-66.6,0.51,-9999,-66.6,0.90,0.0,16.50,20.7,358,229,91,37,0,0,0,0,-9999,0,0,0,0,59.8,17.1,68.4,51.3,6.7,6.3,8.8,5.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100508,15,10,6,4,3,1,-7777,-7777,0,-7777,-7777,1,1,2,6,0.05,-9999,-9999,0.18,-9999,-9999,0.52,-9999,-9999,1.02,0.0,16.62,20.7,357,229,92,38,0,0,0,0,0,0,0,0,0,60.1,17.1,68.7,51.6,6.7,6.3,8.8,5.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100509,15,10,6,4,3,1,-7777,-7777,0,-7777,-7777,1,1,2,6,0.05,-9999,-9999,0.18,-9999,-9999,0.52,-9999,-9999,1.15,0.0,16.75,20.7,357,229,93,38,0,0,0,0,0,0,0,0,0,60.4,17.1,68.9,51.9,6.7,6.3,8.7,5.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100510,16,11,6,5,3,1,-7777,-7777,0,0,-7777,1,1,2,5,0.05,-9999,-9999,0.18,-9999,-9999,0.53,-9999,-9999,1.28,0.0,16.88,20.7,357,230,94,39,0,0,0,0,0,0,0,0,0,60.7,17.1,69.2,52.1,6.6,6.3,8.7,5.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100511,16,11,6,5,3,1,-7777,-7777,0,0,-7777,-7777,1,2,5,0.05,-9999,-9999,0.18,-9999,-9999,0.53,-9999,-9999,1.40,0.0,17.00,20.7,357,230,95,39,0,0,0,0,0,0,0,0,0,61.0,17.0,69.5,52.4,6.6,6.3,8.7,5.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100512,16,11,7,5,3,1,-7777,-7777,0,0,-7777,-7777,1,2,5,0.05,-9999,-9999,0.18,-9999,-9999,0.54,-9999,-9999,1.53,0.0,17.13,20.7,357,231,96,39,0,0,0,0,0,0,0,0,0,61.2,17.0,69.7,52.7,6.6,6.3,8.7,5.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100513,17,12,7,5,3,1,-7777,-7777,0,0,-7777,-7777,1,2,5,0.05,-9999,-9999,0.18,-9999,-9999,0.54,-9999,-9999,1.65,0.0,17.25,20.7,356,231,97,39,0,0,0,0,0,0,0,0,0,61.5,17.0,70.0,53.0,6.7,6.3,8.7,5.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100514,17,12,7,6,3,1,-7777,-7777,0,0,-7777,-7777,1,2,5,0.05,-9999,-9999,0.18,-9999,-9999,0.54,-9999,-9999,1.77,0.0,17.37,20.7,356,231,98,39,0,0,0,0,0,0,0,0,0,61.8,17.0,70.3,53.3,6.7,6.3,8.7,5.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100515,17,12,7,6,4,2,1,-7777,0,0,-7777,-7777,1,2,4,0.06,-9999,-9999,0.18,-9999,-9999,0.55,-9999,-9999,1.90,0.0,17.50,20.7,356,231,99,39,0,0,0,0,0,0,0,0,0,62.1,16.9,70.5,53.6,6.7,6.3,8.7,5.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100516,17,12,8,6,4,2,1,-7777,0,0,-7777,-7777,1,2,4,0.06,-9999,-9999,0.18,-9999,-9999,0.55,-9999,-9999,2.03,0.0,17.63,20.7,357,233,100,40,0,0,0,0,0,0,0,0,0,62.4,16.9,70.8,53.9,6.7,6.3,8.7,5.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100517,18,13,8,6,4,2,1,-7777,0,0,-7777,-7777,1,1,4,0.06,-9999,-9999,0.18,-9999,-9999,0.55,-9999,-9999,2.16,0.0,17.76,20.7,358,234,100,40,0,0,0,0,0,0,0,0,0,62.6,16.9,71.1,54.2,6.7,6.3,8.7,5.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100518,18,13,8,7,4,2,1,-7777,0,0,-7777,-7777,1,1,4,0.06,-9999,-9999,0.18,-9999,-9999,0.55,-9999,-9999,2.29,0.0,17.89,20.7,359,235,101,40,0,0,0,0,0,0,0,0,0,62.9,16.8,71.3,54.5,6.7,6.2,8.7,5.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100519,18,13,8,7,5,2,1,-7777,0,0,-7777,-7777,1,1,4,0.06,-9999,-9999,0.18,-9999,-9999,0.56,-9999,-9999,2.42,0.0,18.02,20.7,359,236,101,40,0,0,0,0,0,0,0,0,0,63.2,16.8,71.6,54.8,6.7,6.2,8.7,5.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100520,19,14,9,7,5,2,1,-7777,0,0,-7777,-7777,-7777,1,4,0.06,-9999,-9999,0.18,-9999,-9999,0.56,-9999,-9999,2.56,0.0,18.16,20.7,359,236,101,40,0,0,0,0,0,0,0,0,0,63.5,16.7,71.9,55.1,6.7,6.2,8.7,5.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100521,19,14,9,7,5,2,1,-7777,0,0,-7777,-7777,-7777,1,3,0.06,-9999,-9999,0.18,-9999,-9999,0.56,-9999,-9999,2.70,0.0,18.30,20.7,359,236,102,40,0,0,0,0,0,0,0,0,0,63.8,16.7,72.1,55.4,6.7,6.2,8.7,5.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100522,19,14,9,7,5,2,1,-7777,0,0,-7777,-7777,-7777,1,3,0.06,-9999,-9999,0.18,-9999,-9999,0.56,-9999,-9999,2.85,0.0,18.45,20.7,360,236,102,40,0,0,0,0,0,0,0,0,0,64.1,16.6,72.4,55.8,6.7,6.1,8.7,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100523,19,14,10,8,5,2,1,1,0,0,-7777,-7777,-7777,1,3,0.06,-9999,-9999,0.18,-9999,-9999,0.56,-9999,-9999,3.00,0.0,18.60,20.7,360,237,102,40,0,0,0,0,0,0,0,0,0,64.4,16.6,72.7,56.1,6.7,6.1,8.7,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100524,20,15,10,8,6,3,1,1,0,0,-7777,-7777,-7777,1,3,0.06,-9999,-9999,0.18,-9999,-9999,0.56,-9999,-9999,3.15,0.0,18.75,20.7,361,237,102,40,0,0,0,0,0,0,0,0,0,64.7,16.5,72.9,56.4,6.7,6.1,8.6,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100525,20,15,10,8,6,3,1,1,0,0,-7777,-7777,-7777,1,3,0.06,-9999,-9999,0.18,-9999,-9999,0.56,-9999,-9999,3.30,0.0,18.90,20.7,361,238,102,40,0,0,0,0,0,0,0,0,0,65.0,16.5,73.2,56.7,6.7,6.1,8.6,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20100526,20,15,10,9,6,3,1,1,0,0,-7777,-7777,-7777,1,3,0.06,-9999,-9999,0.18,-9999,-9999,0.56,-9999,-9999,3.45,0.0,19.05,20.7,362,238,102,41,0,0,0,0,0,0,0,0,0,65.3,16.4,73.5,57.1,6.7,6.0,8.6,5.8
